time_s,thrust_n
0,0
0.015,1912.96
0.046,3779.84
0.097,3149.86
0.132,2865.61
0.183,2642.81
0.295,2458.43
0.407,2350.87
0.509,2297.09
0.91,2097.35
1.495,1920.65
1.612,1882.23
2.772,1336.77
3.266,1044.83
3.342,960.324
3.398,860.45
3.505,798.989
3.606,629.972
3.81,361.082
3.901,238.16
4.008,153.652
4.613,0
