time_s,thrust_n
0,0
0.013,625.709
0.014,791.806
0.03,855.514
0.073,764.502
0.146,718.996
0.33,712.17
0.394,734.923
0.622,705.344
0.866,678.041
1.059,655.288
1.406,648.462
1.445,596.13
1.544,605.231
1.668,582.478
1.689,625.709
1.741,566.551
2.032,498.292
2.088,480.089
2.118,511.943
2.174,436.858
2.324,395.903
2.435,357.223
2.525,304.891
2.542,329.919
2.65,175.198
2.774,88.737
2.89,36.405
3.006,13.652
3.289,0
