time_s,thrust_n
0.047,65.701
0.143,68.564
0.239,72.143
0.334,73.261
0.43,73.96
0.526,75.036
0.622,75.705
0.718,75.03
0.814,77.886
0.909,76.183
1.005,76.852
1.101,75.729
1.197,78.854
1.293,78.669
1.389,76.464
1.484,76.44
1.58,74.976
1.676,72.657
1.772,69.46
1.868,62.121
1.964,39.09
2.059,19.703
2.155,7.554
2.251,2.062
2.347,0.382
2.443,0
