time_s,thrust_n
0,0
0.002,0.02
0.023,1.38977
0.059,21.5977
0.102,25.0086
0.174,27.691
0.318,24.697
0.462,22.4683
0.642,21.8138
0.861,16.2258
0.897,6.84043
0.936,1.08682
0.974,0.17947
1.01,0
