time_s,thrust_n
0.159,1897.088
0.481,1606.2
0.803,1441.676
1.125,1360.014
1.447,1299.506
1.769,1259.449
2.091,1231.131
2.413,1202.529
2.735,1179.968
3.057,1154.573
3.379,1108.815
3.701,1075.453
4.023,1045.316
4.345,1010.304
4.667,951.184
4.989,860.548
5.31,727.369
5.633,595.659
5.955,518.911
6.277,439.902
6.599,347.743
6.921,239.388
7.243,144.608
7.565,75.112
7.887,33.539
8.21,0
