time_s,thrust_n
0,0
0.02,1018.47
0.5,1203.17
1,1303.43
1.5,1398.42
2,1514.51
2.5,1498.68
3,1408.97
3.5,1203.17
4,411.609
4.25,89.7098
4.5,0
