time_s,thrust_n
0.068,169.405
0.206,199.425
0.346,205.072
0.485,206.075
0.624,205.84
0.763,204.052
0.902,200.85
1.042,200.885
1.18,203.053
1.319,204.157
1.458,206.392
1.598,210.051
1.736,212.769
1.875,211.177
2.015,207.5
2.154,189.766
2.293,136.149
2.431,52.306
2.571,42.841
2.71,41.803
2.849,33.042
2.987,24.614
3.127,17.154
3.267,7.477
3.406,1.777
3.546,0
