time_s,thrust_n
0,0
0.026,1863.57
0.074,3605.4
0.122,4022.13
0.361,3619.45
1.18,3497.71
1.981,3586.67
3.493,3155.89
4.648,2874.95
4.939,2322.44
5.205,1648.18
5.629,945.832
5.972,430.775
6.219,206.023
6.278,149.835
6.296,0
