time_s,thrust_n
0.039,1282.616
0.119,1557.989
0.199,1540.196
0.279,1526.782
0.359,1500.693
0.44,1456.584
0.52,1425.794
0.6,1390.416
0.68,1355.109
0.761,1323.311
0.841,1282.825
0.921,1247.795
1.001,1194.417
1.081,1150.977
1.162,1108.223
1.242,1068.754
1.322,1036.922
1.403,997.444
1.482,964.569
1.563,933.305
1.644,889.992
1.724,599.467
1.804,134.559
1.884,5.63
1.964,0.205
2.045,0
