time_s,thrust_n
0.055,795.305
0.175,981.574
0.295,989.173
0.415,1008.634
0.535,1028.836
0.655,1048.483
0.775,1067.573
0.895,1087.034
1.015,1108.719
1.135,1131.516
1.255,1156.908
1.375,1177.296
1.498,1199.596
1.62,1212.881
1.74,1227.153
1.86,1232.342
1.98,1249.95
2.1,1026.056
2.22,737.107
2.34,565.851
2.46,313.414
2.58,89.706
2.7,20.758
2.82,8.526
2.942,5.338
3.065,0
