time_s,thrust_n
0.015,64.982
0.022,69.516
0.064,55.537
0.118,62.81
0.342,62.149
0.536,59.41
0.743,53.837
0.884,46.942
0.976,40.047
1.096,12.562
1.246,2.078
1.298,0
