time_s,thrust_n
0.073,1320.328
0.222,1454.823
0.372,1508.992
0.522,1556.781
0.672,1602.407
0.822,1642.004
0.971,1670.099
1.12,1694.804
1.27,1701.295
1.42,1704.286
1.57,1701.008
1.72,1694.55
1.869,1683.861
2.018,1659.694
2.168,1620.161
2.318,1570.033
2.468,1517.933
2.618,1463.319
2.767,1400.991
2.916,1331.42
3.066,1279.479
3.216,1108.987
3.366,217.788
3.516,10.579
3.666,3.245
3.816,0
