time_s,thrust_n
0,0
0.028,1210.59
0.059,2024.22
0.163,2235.37
0.214,2302.94
0.492,2153.73
0.767,2091.79
1.015,2103.05
1.335,2083.34
1.571,2029.85
2.366,1779.29
3.488,1534.35
3.755,1030.41
3.895,960.027
4.12,650.341
4.207,591.219
4.44,340.655
4.665,199.888
4.778,90.091
4.8,0
