time_s,thrust_n
0.057,357.607
0.175,386.516
0.294,368.069
0.412,360.627
0.53,356.068
0.648,353.9
0.767,351.91
0.885,349.9
1.003,348.675
1.121,347.552
1.24,343.075
1.358,338
1.476,330.566
1.594,315.474
1.712,293.325
1.831,266.102
1.949,184.04
2.067,131.638
2.185,109.171
2.304,89.57
2.422,74.945
2.54,55.7
2.658,31.86
2.777,17.751
2.896,10.109
3.015,0
