time_s,thrust_n
0,0
0.004,10.664
0.011,1268.96
0.04,1322.28
0.195,1226.31
0.249,1268.96
0.296,1242.3
0.372,1252.97
0.416,1215.64
0.6,1226.31
0.788,1215.64
1.066,1183.65
1.261,1167.66
1.507,1125
1.746,1087.68
1.865,1050.36
1.995,1045.03
2.093,911.733
2.158,746.448
2.263,554.504
2.389,405.215
2.577,191.944
2.693,85.308
2.761,42.654
3,0
