time_s,thrust_n
0.039,1149.795
0.119,1042.846
0.199,960.891
0.279,900.02
0.36,837.772
0.441,792.834
0.521,735.51
0.602,685.857
0.682,649.599
0.762,608.757
0.844,597.35
0.924,568.934
1.004,548.552
1.084,505.08
1.165,484.626
1.246,452.328
1.326,362.439
1.406,297.973
1.487,262.381
1.568,195.696
1.648,156.733
1.729,124.649
1.809,113.749
1.89,69.812
1.971,46.023
2.052,0
