time_s,thrust_n
0.154,1154.896
0.465,1241.151
0.776,1300.224
1.087,1358.364
1.399,1411.033
1.71,1461.033
2.022,1485.747
2.333,1503.653
2.644,1513.113
2.955,1511.947
3.267,1492.438
3.578,1418.368
3.89,1326.608
4.201,1219.222
4.513,1087.648
4.824,937.068
5.135,810.066
5.446,709.13
5.757,624.701
6.069,557.223
6.38,437.806
6.692,252.076
7.003,107.741
7.315,19.973
7.626,0.515
7.937,0
