time_s,thrust_n
0,0
0.036,263.323
0.044,1504.06
0.075,2204.77
0.087,2356.51
0.186,2204.77
0.23,2280.64
0.274,2240.47
0.503,2347.59
1.003,2432.39
1.058,2454.7
1.495,2307.42
2.002,2236.01
2.315,2186.92
2.501,2182.45
2.628,2169.07
2.815,2244.94
2.882,2191.38
3.045,1338.93
3.096,1142.55
3.164,1044.37
3.267,964.029
3.378,807.821
3.5,504.33
3.639,267.786
3.77,102.651
3.881,22.315
3.96,0
