time_s,thrust_n
0.045,32.284
0.253,37.105
0.343,40.246
0.417,19.502
0.625,16.946
1.787,14.535
3.946,13.659
7.029,13.001
11.839,12.782
15.443,12.344
16.366,12.052
16.515,11.76
16.575,10.664
16.828,10.956
17.23,11.321
17.587,12.198
17.736,10.591
17.96,0
