time_s,thrust_n
0,0
0.04,84.004
0.854,86.004
1.377,84.804
2.046,79.204
2.69,66.003
3.286,51.603
4.414,28.401
5.042,16.001
5.429,9.2
6.113,6.4
6.186,0
