time_s,thrust_n
0.055,482.013
0.169,515.156
0.283,509.959
0.398,511.485
0.512,509.155
0.626,503.627
0.74,495.461
0.854,486.118
0.969,477.786
1.083,472.073
1.197,455.861
1.31,433.714
1.425,407.542
1.54,367.945
1.654,271.221
1.768,203.711
1.881,152.8
1.996,106.108
2.11,91.404
2.225,72.286
2.339,63.983
2.452,61.809
2.567,42.01
2.681,16.437
2.796,4.496
2.91,0
