time_s,thrust_n
0,0
0.007,4907.49
0.02,4008.22
0.047,3866.9
0.35,3866.9
0.502,3866.9
0.579,3892.59
1.239,4278
1.808,4303.69
1.886,4303.69
1.919,4188.07
2,3404.41
2.064,2916.23
2.152,2569.37
2.242,2569.37
2.283,2440.9
2.347,1965.57
2.384,1541.62
2.434,1104.83
2.485,835.045
2.545,719.423
2.596,475.333
2.717,205.55
2.862,51.387
2.976,0
