time_s,thrust_n
0,0
0.004,2.809
0.008,207.896
0.031,272.512
0.035,359.603
0.046,407.363
0.081,432.648
0.104,435.457
0.127,427.029
0.184,435.457
0.223,443.886
0.299,469.17
0.399,480.408
0.503,486.027
0.603,474.789
0.702,469.17
0.802,457.933
0.906,443.886
1.002,432.648
1.098,415.792
1.205,390.507
1.298,368.032
1.401,345.556
1.443,325.891
1.497,216.324
1.532,101.138
1.57,33.713
1.605,0
