time_s,thrust_n
0.05,101.298
0.152,159.193
0.255,169.686
0.358,179.603
0.46,188.152
0.564,193.364
0.667,204.52
0.769,212.046
0.872,212.937
0.975,208.076
1.077,196.555
1.18,191.025
1.283,186.106
1.386,181.835
1.49,177.947
1.592,175.877
1.695,173.744
1.798,170.664
1.9,161.823
2.003,149.111
2.106,124.923
2.208,68.392
2.311,20.122
2.415,7.794
2.518,4.464
2.621,0
