time_s,thrust_n
0,0
0.015,8.71
0.035,82.796
0.059,43.548
0.118,48.387
0.261,54.946
0.391,55.484
1.21,51.29
2.797,49.462
3.029,45.161
3.757,20.538
4.374,4.409
4.448,0
