time_s,thrust_n
0,0
0.007,30.035
0.021,461.131
0.188,425.206
0.607,399.882
1.353,354.535
1.939,336.278
3.592,319.199
6.053,312.132
8.09,133.098
8.508,95.995
9.485,47.114
9.882,0
