time_s,thrust_n
0.098,4752.717
0.301,6007.533
0.506,5594.225
0.71,5270.361
0.914,5150.12
1.119,5108.054
1.324,5086.206
1.528,5031.651
1.731,4941.811
1.936,4800.4
2.14,4664.876
2.344,4527.84
2.549,4401.003
2.754,4263.565
2.958,4120.406
3.161,3971.136
3.366,3876.421
3.57,3916.232
3.774,3913.51
3.979,3312.758
4.184,1649.267
4.388,523.361
4.591,327.209
4.796,251.041
5.001,128.177
5.206,0
