time_s,thrust_n
0.146,2775.075
0.446,2831.81
0.746,2834.354
1.046,2829.564
1.346,2777.65
1.646,2688.252
1.95,2597.973
2.254,2501.043
2.554,2415.747
2.854,2343.624
3.154,2262.579
3.454,2178.182
3.758,2104.164
4.062,2024.475
4.362,1935.616
4.663,1839.781
4.962,1756.91
5.262,1351.806
5.567,954.556
5.871,681.831
6.171,475.91
6.471,361.124
6.771,194.633
7.071,44.938
7.375,6.03
7.679,0
