time_s,thrust_n
0,0
0.006,444.822
0.014,889.644
0.015,1060.3
0.018,1202.98
0.029,1040.72
0.039,1110.66
0.047,1071.49
0.056,1091.07
0.08,1077.09
0.104,1068.69
0.134,1063.1
0.17,1063.1
0.202,1068.69
0.303,1054.7
0.401,1021.13
0.497,995.954
0.603,948.394
0.702,909.227
0.8,842.084
0.906,772.144
0.933,749.763
0.952,671.429
0.98,579.108
1.005,470.001
1.01,405.655
1.019,405.655
1.034,226.607
1.055,123.095
1.07,50.357
1.093,22.381
1.115,0
