time_s,thrust_n
0,0
0.032,1511.09
0.049,1295.22
0.211,1334.47
0.247,1396.61
0.256,1553.61
0.284,1380.26
0.491,1354.09
1.493,1448.94
1.72,1468.57
1.862,1478.38
2.008,1458.76
2.499,1334.47
3.002,1174.2
3.108,889.644
3.156,667.233
3.245,444.822
3.42,225.682
3.505,94.852
3.529,62.144
3.574,39.249
3.663,16.354
3.785,6.541
3.842,0
