time_s,thrust_n
0,0
0.016,42.431
0.027,1053.71
0.043,862.771
0.076,1329.52
0.098,1403.77
0.152,1424.99
0.986,1729.08
1.154,1810.4
1.518,1874.05
1.642,1842.23
2,1888.19
2.558,1891.73
2.775,1782.12
2.818,1707.86
2.894,1615.93
2.997,1520.46
4,1011.28
4.509,763.764
4.862,608.183
4.981,583.431
5.062,526.856
5.149,438.457
5.322,226.301
5.458,99.006
5.577,28.288
5.642,0
