time_s,thrust_n
0.174,223.931
0.525,254.842
0.877,275.347
1.229,285.163
1.581,280.333
1.933,264.476
2.285,244.373
2.638,223.774
2.99,204.72
3.342,185.434
3.694,166.807
4.046,147.653
4.398,127.914
4.75,108.483
5.102,92.582
5.454,77.817
5.806,63.844
6.158,53.017
6.51,44.507
6.862,37.543
7.215,32.205
7.567,27.212
7.919,22.847
8.271,18.596
8.623,14.79
8.975,0
