time_s,thrust_n
0,0
0.018,1126.17
0.042,1036.41
0.053,1002.54
0.116,988.995
0.504,1049.96
0.794,1095.68
1.002,1146.49
1.252,1192.21
1.499,1237.94
1.753,1261.65
1.912,1268.42
2.095,1254.87
2.511,1134.63
2.772,1056.73
3.012,966.98
3.153,933.11
3.217,863.677
3.291,817.953
3.34,758.681
3.488,438.613
3.552,284.505
3.598,220.153
3.657,167.655
3.746,118.544
3.88,42.337
3.996,6.774
4.127,0
