time_s,thrust_n
0.091,1015.926
0.274,1064.942
0.458,1101.366
0.643,1143.358
0.827,1170.928
1.011,1184.795
1.196,1178.044
1.38,1177.598
1.564,1174.91
1.748,1170.021
1.932,1113.716
2.117,1042.586
2.301,972.795
2.485,908.071
2.67,844.471
2.854,773.595
3.039,714.046
3.222,649.095
3.406,597.341
3.591,557.444
3.775,422.233
3.959,200.739
4.144,79.411
4.328,43.959
4.513,14.862
4.697,0
