time_s,thrust_n
0,0
0.038,929.495
0.061,745.241
0.093,1072.62
0.189,1182.84
0.619,1271.68
1.382,1311.16
1.824,1381.9
2.424,1270.04
3.668,1164.75
3.68,1166.39
4.334,1110.46
4.527,1039.72
4.735,763.337
5.049,101.998
5.136,0
