time_s,thrust_n
0,0
0.001,0.187354
0.025,5.28838
0.038,13.595
0.055,38.1282
0.097,59.7405
0.207,73.1239
0.319,83.6428
0.427,93.7455
0.64,97.6411
0.75,103.671
0.968,93.1495
1.137,92.3494
1.245,31.1559
1.344,4.88298
1.4,0.477307
1.41,0
