time_s,thrust_n
0,0
0.012,1335.71
0.016,1505.17
0.028,1619.8
0.045,1500.18
0.081,1393.03
0.151,1330.73
0.201,1305.81
0.399,1280.89
0.602,1243.51
0.803,1196.16
1.001,1143.83
1.203,1074.05
1.296,1041.66
1.384,1031.69
1.408,1004.28
1.423,961.912
1.438,839.804
1.46,737.632
1.49,510.86
1.505,446.068
1.603,176.932
1.608,209.328
1.638,97.188
1.688,0
