time_s,thrust_n
0,0
0.004,895.149
0.015,1119.76
0.025,1093.34
0.095,1096.64
0.2,1109.85
0.3,1116.46
0.4,1123.07
0.5,1132.97
0.6,1139.58
0.7,1136.28
0.8,1136.28
0.9,1136.28
1,1139.58
1.1,1132.97
1.2,1129.67
1.3,1126.37
1.4,1119.76
1.5,1109.85
1.6,1096.64
1.7,1063.61
1.8,1017.37
1.9,971.121
2,914.968
2.1,868.724
2.18,865.421
2.2,878.634
2.218,858.815
2.269,670.536
2.3,578.048
2.332,445.923
2.356,336.92
2.389,224.613
2.436,105.7
2.5,0
